,ID,Time,Snip,Head.l
588,8,2020-03-22T22:00:52+0000,Scientists who have fought pandemics describe difficult measures needed to defend the United States against a fast-moving pathogen.,"The Virus Can Be Stopped, but Only With Harsh Steps, Experts Say"
589,9,2020-03-12T11:00:08+0000,Readers want to know how the outbreak will affect their finances. We have answers.,Investors Nervous About Coronavirus Ask: Should I Put My 401(k) in Bonds?
590,10,2020-03-22T04:07:10+0000,"New York State has 15,000 cases, roughly 5 percent of the pandemic’s growing global total. Senator Rand Paul tested positive for the coronavirus.","As State Pleas Mount, Trump Outlines Some Federal Action; Senate Democrats Block Stimulus Package"
591,1,2020-03-11T14:04:41+0000,Customers cling to their products and treatments while the industry puts a brave face on a bad situation.,Makeup and the Coronavirus: An Uneasy Mix
592,2,2020-03-21T12:54:36+0000,"As the coronavirus spreads across the world, thinking seriously about cultural insensitivity feels more important than ever.","A Virus Both Divides Us, and Brings Us Together"
593,3,2020-03-22T21:30:46+0000,"Loretta Mendoza Dionisio, outgoing and unstoppable, died of the coronavirus, a statistic in a growing U.S. count. But her life meant much more.",She Was More Than a Statistic in a Pandemic: ‘We Didn’t Want Her to Get Lost’
594,4,2020-03-23T12:37:16+0000,"An ID can be crucial in a medical crisis, and it doesn’t have to be something you want to hide.",The Medical ID Bracelet That Doesn’t Look Like One
595,5,2020-03-23T15:57:09+0000,"Hours after Democrats blocked the nearly $2 trillion package, a marathon set of private negotiations appeared to have yielded important compromises.",Top Senate Democrat and Treasury Secretary Say They Are Near a Stimulus Deal
596,6,2020-03-12T15:49:56+0000,The World Health Organization is supposed to coordinate the global response to epidemics. But the U.N. agency cannot force countries to play by international rules.,The World Has a Plan to Fight Coronavirus. Most Countries Are Not Using it.
597,7,2020-03-11T19:27:51+0000,"The central bank and the government unleash funds directed at rescuing Britain from the outbreak, while repairing tattered budgets.","With a Torrent of Money, Britain Takes Aim at Coronavirus and Austerity"
598,8,2020-03-23T09:00:11+0000,"Intercepting extra deliveries, swabbing the elevator buttons with Lysol and soothing the nervous rich.","From White Gloves to Latex, the Doormen of New York"
599,9,2020-03-22T20:16:29+0000,"For anyone losing training time, “you can’t even imagine competing in August at the Olympics,” Gregorio Paltrinieri of Italy said.",Would Having the Tokyo Games Even Be Fair to the Athletes?
600,10,2020-03-22T16:35:10+0000,Whole sectors of the United States economy have gone dark to slow the spread of the coronavirus. Here’s what comes next.,The U.S. Shut Down Its Economy. Here’s What Needs to Happen in Order to Restart.
601,1,2020-03-23T11:21:38+0000,"Predicting millions of job losses in retail, an industry presses for federal money to save the retail clothing industries.",‘Our Industry Will Fail’: Retail Leaders Ask for Emergency Aid
602,2,2020-03-22T01:48:48+0000,Fashion designers and manufacturers are rebooting their operations to help with shortages of masks and gowns in the coronavirus pandemic.,Christian Siriano and Dov Charney Are Making Masks and Medical Supplies Now
603,3,2020-03-09T09:00:25+0000,"Washington State, a center of the virus outbreak, holds its primary on Tuesday. Officials — and the presidential candidates — know there could be much bigger challenges to come.",Coronavirus and 2020 Elections: What Happens to Voting in an Outbreak
604,4,2020-03-22T23:59:21+0000,"It remains unclear if the effort to enlist companies like General Motors, Apple and Hanes constitutes an effective strategy.","Trump Bets Business Will Answer Call to Fight Virus, but Strategy Bewilders Firms"
605,5,2020-03-10T04:01:35+0000,President Trump has talked with Senate leaders about cutting business taxes and taking other steps to soften the virus’s economic impact.,"U.S. Cases of Coronavirus Surpass 1,000; British Health Minister Is Infected"
606,6,2020-03-21T14:52:15+0000,"Truckers and warehouse workers at UPS and FedEx feel they have no choice but to keep showing up, even with coronavirus-like symptoms.",‘Terrified’ Package Delivery Employees Are Going to Work Sick
607,7,2020-03-11T15:43:18+0000,"Daily life in Italy is now a roll of the dice. Just ask residents of Pavia, once home to a founder of modern probability theory.","For Italians, Dodging Coronavirus Has Become a Game of Chance"
608,8,2020-03-21T17:46:35+0000,"As coronavirus infections explode in the U.S., hospitals could be forced to make harrowing choices if pushed to the brink. Planning is already underway.",The Hardest Questions Doctors May Face: Who Will Be Saved? Who Won’t?
609,9,2020-03-21T04:05:44+0000,Lawmakers negotiated a rescue package as recession fears loomed. One in four Americans is being asked to stay indoors.,Pences Test Negative; States Warn That Supplies Are Dwindling
610,10,2020-03-20T19:43:57+0000,The coronavirus poses the greatest risk to older adults; experts agree it’s time to take extreme precautions.,Should the Grandparents Still Visit?
611,1,2020-03-21T23:54:35+0000,"President Trump resists using emergency powers to compel production, saying companies will voluntarily provide much-needed protective gear.",Governments and Companies Race to Make Masks Vital to Virus Fight
612,2,2020-03-20T21:36:17+0000,"The Federal Reserve said it would backstop money market funds that invested in municipal bonds, making sure they can meet redemptions.",Fed Backstops Corner of Municipal Debt Markets Amid Calls for Support
613,3,2020-03-20T21:41:52+0000,Prime Minister Justin Trudeau’s government said it would no longer hear refugee claims from people who enter through unofficial ports of entry.,"In Shift, Trudeau Says Canada Will Return Asylum Seekers to U.S."
614,4,2020-03-22T15:41:47+0000,Watching birds that do not practice social distancing is a nice break from washing your hands and disinfecting friends.,"Geese May Not Inspire You, but They Certainly Take Your Mind Off the Virus"
615,5,2020-03-20T10:13:00+0000,"A gathering of 16,000 at a Malaysian mosque became the pandemic’s largest known vector in Southeast Asia, spreading the coronavirus to half a dozen countries.",‘None of Us Have a Fear of Corona’: The Faithful at an Outbreak’s Center
616,6,2020-03-20T21:02:26+0000,"Pop critics from around the country recommend pick-me-ups: Pharrell, the Pointer Sisters, Helado Negro and more.",What Music Should I Listen to in a Crisis?
617,7,2020-03-12T19:25:05+0000,"Amid fears over the coronavirus pandemic, the league announced that all spring training games would be halted and the start of the season would be delayed by at least two weeks.",M.L.B. Pushes Back Opening Day Over Coronavirus Concerns
618,8,2020-03-21T09:27:35+0000,"In Britain, the United States and Australia, the coronavirus could blow huge holes in the budgets of universities that have “become addicted to one source of income.”","Western Universities Rely on China. After the Virus, That May Not Last."
619,9,2020-03-22T18:32:31+0000,"Faced with growing frustration from athletes and some national committees, the International Olympic Committee said it would decide within four weeks on the Tokyo Games.",Canada Withdraws From Summer Olympics as I.O.C. Weighs Postponement
620,10,2020-03-20T16:32:31+0000,Try ‘spousal distancing’ to minimize coronavirus conflict when you’re stuck at home with your whole family 24/7.,How to Work From Home Alongside Your Partner Without Losing It
621,1,2020-03-20T20:48:38+0000,"The Trump administration suspended mandated standardized testing and offered loan relief to student borrowers, as the coronavirus shut down education.",Relief Offered From Testing and Student Loans as Virus Roils Education
622,2,2020-03-11T18:30:20+0000,Lab directors and federal officials are keeping a close eye on the supply of other materials needed to conduct the tests.,"As Coronavirus Testing Increases, Some Labs Fear a Shortage of Other Supplies"
623,3,2020-03-11T09:00:31+0000,"The use of virtual visits climbs as a way of safely treating patients and containing spread of the infection at hospitals, clinics and medical offices.",Doctors and Patients Turn to Telemedicine in the Coronavirus Outbreak
624,4,2020-03-11T15:06:17+0000,Democrats planned a Thursday vote on an aid package as the Treasury secretary said he hoped for a deal on a first phase of economic stimulus within 48 hours.,Democrats and White House Race to Strike Deal for Coronavirus Relief Package
625,5,2020-03-20T22:20:13+0000,Families are scrambling to balance work and child care in a society where women still do most of the domestic tasks. Will a worldwide emergency change anything?,‘I Feel Like I Have Five Jobs’: Moms Navigate the Pandemic
626,6,2020-03-09T19:36:55+0000,"The fear is similar, but the medical reality is not.",Coronavirus Is Very Different From the Spanish Flu of 1918. Here’s How.
627,7,2020-03-10T05:15:13+0000,"The Trump administration released several pages of simple behaviors for keeping schools, homes and businesses safe during a coronavirus outbreak.",Open Windows. Don’t Share Food. Here’s the U.S. Government’s Coronavirus Advice.
628,8,2020-03-21T13:31:01+0000,Athletes and sports organizations are pushing back against the I.O.C.’s insistence that the Games go on this summer despite the coronavirus pandemic.,An Olympic Showdown: The Rising Clamor to Postpone the Tokyo Summer Games
629,9,2020-03-20T13:02:10+0000,Years of economic isolation and bulging financial reserves have positioned the country to ride out the coronavirus panic and bounce right back.,"Thanks to Sanctions, Russia Is Cushioned From Virus’s Economic Shocks"
